,energy,count
193,2.6598,2.576737165336598e-05
194,2.6741,2.576737165336598e-05
195,2.6884,5.153474330673196e-05
196,2.7027,1.288368582668299e-05
197,2.717,5.153474330673196e-05
198,2.7313,5.153474330673196e-05
199,2.7456,2.576737165336598e-05
200,2.7599,2.576737165336598e-05
201,2.7742,2.576737165336598e-05
202,2.7885,5.153474330673196e-05
203,2.8028,3.8651057480048966e-05
204,2.8171,2.576737165336598e-05
205,2.8314,2.576737165336598e-05
206,2.8457,2.576737165336598e-05
207,2.86,5.153474330673196e-05
208,2.8743,7.730211496009793e-05
209,2.8886,5.153474330673196e-05
210,2.9029,2.576737165336598e-05
211,2.9172000000000002,9.018580078678091e-05
212,2.9315,1.288368582668299e-05
213,2.9458,2.576737165336598e-05
214,2.9601,1.288368582668299e-05
215,2.9744,1.288368582668299e-05
216,2.9887,2.576737165336598e-05
217,3.003,1.288368582668299e-05
218,3.0173,2.576737165336598e-05
219,3.0316,2.576737165336598e-05
220,3.0459,1.288368582668299e-05
221,3.0602,0.0
222,3.0745,0.0
223,3.0888,0.0
224,3.1031,0.0
225,3.1174,3.8651057480048966e-05
226,3.1317,2.576737165336598e-05
227,3.146,1.288368582668299e-05
228,3.1603,6.441842913341495e-05
229,3.1746,1.288368582668299e-05
230,3.1889,3.8651057480048966e-05
231,3.2032,1.288368582668299e-05
232,3.2175,2.576737165336598e-05
233,3.2318000000000002,3.8651057480048966e-05
234,3.2461,5.153474330673196e-05
235,3.2604,3.8651057480048966e-05
236,3.2747,2.576737165336598e-05
237,3.289,2.576737165336598e-05
238,3.3033,5.153474330673196e-05
239,3.3176,1.288368582668299e-05
240,3.3319,1.288368582668299e-05
241,3.3462,1.288368582668299e-05
242,3.3605,3.8651057480048966e-05
243,3.3748,5.153474330673196e-05
244,3.3891,3.8651057480048966e-05
245,3.4034,0.0
246,3.4177,3.8651057480048966e-05
247,3.432,3.8651057480048966e-05
248,3.4463,1.288368582668299e-05
249,3.4606,2.576737165336598e-05
250,3.4749,2.576737165336598e-05
251,3.4892,2.576737165336598e-05
252,3.5035,3.8651057480048966e-05
253,3.5178,3.8651057480048966e-05
254,3.5321000000000002,1.288368582668299e-05
255,3.5464,3.8651057480048966e-05
256,3.5607,1.288368582668299e-05
257,3.575,1.288368582668299e-05
258,3.5893,3.8651057480048966e-05
259,3.6036,0.0
260,3.6179,0.0
261,3.6322,5.153474330673196e-05
262,3.6465,3.8651057480048966e-05
263,3.6608,3.8651057480048966e-05
264,3.6751,1.288368582668299e-05
265,3.6894,1.288368582668299e-05
266,3.7037,2.576737165336598e-05
267,3.718,1.288368582668299e-05
268,3.7323,1.288368582668299e-05
269,3.7466,2.576737165336598e-05
270,3.7609,5.153474330673196e-05
271,3.7752,1.288368582668299e-05
272,3.7895,1.288368582668299e-05
273,3.8038,1.288368582668299e-05
274,3.8181,0.0
275,3.8324000000000003,2.576737165336598e-05
276,3.8467000000000002,3.8651057480048966e-05
277,3.861,1.288368582668299e-05
278,3.8753,0.0
279,3.8896,1.288368582668299e-05
280,3.9039,0.0
281,3.9182,1.288368582668299e-05
282,3.9325,2.576737165336598e-05
283,3.9468,2.576737165336598e-05
284,3.9611,3.8651057480048966e-05
285,3.9754,3.8651057480048966e-05
286,3.9897,2.576737165336598e-05
287,4.0040000000000004,1.288368582668299e-05
288,4.018300000000001,2.576737165336598e-05
289,4.0326,1.288368582668299e-05
290,4.046900000000001,1.288368582668299e-05
291,4.0612,0.0
292,4.075500000000001,0.0
293,4.0898,1.288368582668299e-05
294,4.104100000000001,2.576737165336598e-05
295,4.1184,1.288368582668299e-05
296,4.132700000000001,1.288368582668299e-05
297,4.147,0.0
298,4.161300000000001,0.0
299,4.1756,0.0
300,4.189900000000001,0.0
301,4.2042,1.288368582668299e-05
302,4.218500000000001,0.0
303,4.2328,0.0
304,4.2471000000000005,1.288368582668299e-05
305,4.2614,0.0
306,4.2757000000000005,1.288368582668299e-05
307,4.290000000000001,0.0
308,4.3043000000000005,1.288368582668299e-05
309,4.318600000000001,1.288368582668299e-05
310,4.3329,1.288368582668299e-05
311,4.347200000000001,1.288368582668299e-05
312,4.3615,1.288368582668299e-05
313,4.375800000000001,2.576737165336598e-05
314,4.3901,0.0
315,4.404400000000001,0.0
316,4.4187,2.576737165336598e-05
317,4.433000000000001,1.288368582668299e-05
318,4.4473,2.576737165336598e-05
319,4.461600000000001,1.288368582668299e-05
320,4.4759,2.576737165336598e-05
321,4.490200000000001,0.0
322,4.5045,2.576737165336598e-05
323,4.518800000000001,1.288368582668299e-05
324,4.5331,1.288368582668299e-05
325,4.5474000000000006,0.0
326,4.5617,1.288368582668299e-05
327,4.5760000000000005,0.0
328,4.590300000000001,0.0
329,4.6046000000000005,0.0
330,4.618900000000001,1.288368582668299e-05
331,4.6332,1.288368582668299e-05
332,4.647500000000001,1.288368582668299e-05
333,4.6618,0.0
334,4.676100000000001,0.0
335,4.6904,1.288368582668299e-05
336,4.704700000000001,1.288368582668299e-05
337,4.719,0.0
338,4.733300000000001,2.576737165336598e-05
339,4.7476,0.0
340,4.761900000000001,0.0
341,4.7762,0.0
342,4.790500000000001,2.576737165336598e-05
343,4.8048,2.576737165336598e-05
344,4.819100000000001,0.0
345,4.8334,0.0
346,4.847700000000001,3.8651057480048966e-05
347,4.862,2.576737165336598e-05
348,4.8763000000000005,0.0
349,4.8906,0.0
350,4.9049000000000005,1.288368582668299e-05
351,4.919200000000001,1.288368582668299e-05
352,4.9335,0.0
353,4.947800000000001,0.0
354,4.9621,3.8651057480048966e-05
355,4.976400000000001,1.288368582668299e-05
356,4.9907,2.576737165336598e-05
357,5.005000000000001,0.0
358,5.0193,2.576737165336598e-05
359,5.033600000000001,0.0
360,5.0479,2.576737165336598e-05
361,5.062200000000001,1.288368582668299e-05
362,5.0765,0.0
363,5.090800000000001,0.0
364,5.1051,2.576737165336598e-05
365,5.119400000000001,2.576737165336598e-05
366,5.1337,1.288368582668299e-05
367,5.148000000000001,0.0
368,5.1623,1.288368582668299e-05
369,5.1766000000000005,0.0
370,5.1909,1.288368582668299e-05
371,5.2052000000000005,2.576737165336598e-05
372,5.219500000000001,0.0
373,5.2338000000000005,0.0
374,5.248100000000001,1.288368582668299e-05
375,5.2624,1.288368582668299e-05
376,5.276700000000001,0.0
377,5.291,0.0
378,5.305300000000001,0.0
379,5.3196,1.288368582668299e-05
380,5.333900000000001,2.576737165336598e-05
381,5.3482,0.0
382,5.362500000000001,1.288368582668299e-05
383,5.3768,0.0
384,5.391100000000001,2.576737165336598e-05
385,5.4054,1.288368582668299e-05
386,5.419700000000001,0.0
387,5.434,0.0
388,5.448300000000001,1.288368582668299e-05
389,5.4626,0.0
390,5.4769000000000005,0.0
391,5.4912,1.288368582668299e-05
392,5.5055000000000005,0.0
393,5.519800000000001,2.576737165336598e-05
394,5.5341000000000005,2.576737165336598e-05
395,5.548400000000001,1.288368582668299e-05
396,5.5627,0.0
397,5.577000000000001,1.288368582668299e-05
398,5.5913,1.288368582668299e-05
399,5.605600000000001,2.576737165336598e-05
400,5.6199,0.0
401,5.634200000000001,1.288368582668299e-05
402,5.6485,0.0
403,5.662800000000001,2.576737165336598e-05
404,5.6771,1.288368582668299e-05
405,5.691400000000001,6.441842913341495e-05
406,5.7057,0.0
407,5.720000000000001,1.288368582668299e-05
408,5.7343,2.576737165336598e-05
409,5.748600000000001,0.0
410,5.7629,0.0
411,5.777200000000001,0.0
412,5.7915,0.0
413,5.8058000000000005,0.0
414,5.820100000000001,0.0
415,5.8344000000000005,0.0
416,5.848700000000001,0.0
417,5.863,0.0
418,5.877300000000001,0.0
419,5.8916,0.0
420,5.905900000000001,0.0
421,5.9202,1.288368582668299e-05
422,5.934500000000001,2.576737165336598e-05
423,5.9488,0.0
424,5.963100000000001,0.0
425,5.9774,0.0
426,5.991700000000001,1.288368582668299e-05
427,6.006,2.576737165336598e-05
428,6.020300000000001,1.288368582668299e-05
429,6.0346,0.0
430,6.048900000000001,0.0
431,6.0632,0.0
432,6.077500000000001,1.288368582668299e-05
433,6.0918,0.0
434,6.1061000000000005,0.0
435,6.120400000000001,0.0
436,6.1347000000000005,1.288368582668299e-05
437,6.149000000000001,1.288368582668299e-05
438,6.1633000000000004,1.288368582668299e-05
439,6.177600000000001,1.288368582668299e-05
440,6.1919,0.0
441,6.206200000000001,0.0
442,6.2205,2.576737165336598e-05
443,6.234800000000001,0.0
444,6.2491,0.0
445,6.263400000000001,0.0
446,6.2777,1.288368582668299e-05
447,6.292000000000001,1.288368582668299e-05
448,6.3063,0.0
449,6.320600000000001,0.0
450,6.3349,2.576737165336598e-05
451,6.349200000000001,0.0
452,6.3635,0.0
453,6.377800000000001,0.0
454,6.3921,0.0
455,6.4064000000000005,0.0
456,6.4207,1.288368582668299e-05
457,6.4350000000000005,0.0
458,6.449300000000001,1.288368582668299e-05
459,6.4636000000000005,0.0
460,6.477900000000001,0.0
461,6.4922,0.0
462,6.506500000000001,0.0
463,6.5208,1.288368582668299e-05
464,6.535100000000001,1.288368582668299e-05
465,6.5494,0.0
466,6.563700000000001,2.576737165336598e-05
467,6.578,0.0
468,6.592300000000001,2.576737165336598e-05
469,6.6066,0.0
470,6.620900000000001,0.0
471,6.6352,0.0
472,6.649500000000001,1.288368582668299e-05
473,6.6638,0.0
474,6.678100000000001,1.288368582668299e-05
475,6.6924,2.576737165336598e-05
476,6.7067000000000005,0.0
477,6.721,0.0
478,6.7353000000000005,0.0
479,6.749600000000001,5.153474330673196e-05
480,6.7639000000000005,0.00010306948661346392
481,6.778200000000001,5.153474330673196e-05
482,6.7925,9.018580078678091e-05
483,6.806800000000001,2.576737165336598e-05
484,6.8211,3.8651057480048966e-05
485,6.835400000000001,3.8651057480048966e-05
486,6.8497,0.0004122779464538557
487,6.864000000000001,0.00039939426062717264
488,6.8783,0.0
489,6.892600000000001,0.0
490,6.9069,0.0
491,6.921200000000001,0.0
492,6.9355,0.0
493,6.949800000000001,0.0
494,6.9641,0.0
495,6.978400000000001,0.0
496,6.9927,0.0
497,7.007000000000001,0.0
498,7.0213,0.0
499,7.0356000000000005,0.0
