,energy,count
0,0.00501808,0.5441166541695985
1,0.01932059298568507,0.34551383277009573
2,0.033623105971370144,0.23948557188000627
3,0.047925618957055216,0.20579672971847565
4,0.06222813194274028,0.2480988516548305
5,0.07653064492842536,0.49169696134281626
6,0.09083315791411042,0.660505113549406
7,0.1051356708997955,0.6075395086242195
8,0.11943818388548057,0.47523467873093395
9,0.13374069687116566,0.3606659263458076
10,0.1480432098568507,0.27517609173568625
11,0.1623457228425358,0.21646021270730725
12,0.17664823582822087,0.1685048677074762
13,0.19095074881390592,0.14080892724842883
14,0.205253261799591,0.11646124765959477
15,0.21955577478527608,0.09821565219292494
16,0.23385828777096115,0.08462850663263886
17,0.2481608007566462,0.07335845464558018
18,0.2624633137423313,0.064162868632458
19,0.27676582672801636,0.05557385161756288
20,0.29106833971370144,0.04971439509468952
21,0.30537085269938646,0.042653931955326595
22,0.3196733656850716,0.04039749528192194
23,0.3339758786707566,0.03518100189716926
24,0.3482783916564417,0.03126256616862247
25,0.3625809046421268,0.028338903597168064
26,0.37688341762781186,0.025342452745926402
27,0.39118593061349693,0.02342569471152891
28,0.405488443599182,0.020247273160819132
29,0.41979095658486704,0.01907052930425865
30,0.43409346957055217,0.0166685160712795
31,0.4483959825562372,0.015334064275179981
32,0.4626984955419223,0.01426650283830036
33,0.4770010085276074,0.012980576562059
34,0.49130352151329243,0.01101529300780334
35,0.5056060344989776,0.010384461249647202
36,0.5199085474846626,0.00907427221347676
37,0.5342110604703476,0.008783119094327772
38,0.5485135734560328,0.008479834595214245
39,0.5628160864417179,0.007096857279256556
40,0.577118599427403,0.0067571786402494055
41,0.5914211124130879,0.005641091683511622
42,0.605723625398773,0.005204362004788142
43,0.6200261383844581,0.00486468336578099
44,0.6343286513701433,0.004464347826951133
45,0.6486311643558282,0.004561398866667462
46,0.6629336773415133,0.0039426984884758645
47,0.6772361903271984,0.0036394139893623366
48,0.6915387033128835,0.002802348771808999
49,0.7058412162985687,0.002802348771808999
50,0.7201437292842536,0.0026689035921990474
51,0.7344462422699387,0.0024505387528373068
52,0.7487487552556238,0.0024262759929082247
53,0.7630512682413089,0.0020987287338656143
54,0.7773537812269938,0.0017105245750002986
55,0.791656294212679,0.0018924952744684153
56,0.8059588071983641,0.0017226559549648394
57,0.8202613201840492,0.0016983931950357572
58,0.8345638331697341,0.001540685255496723
59,0.8488663461554192,0.001261663516312277
60,0.8631688591411043,0.0011160869567377833
61,0.8774713721267895,0.0014072400758867703
62,0.8917738851124745,0.0011160869567377833
63,0.9060763980981595,0.0009583790171987488
64,0.9203789110838446,0.001176743856560489
65,0.9346814240695297,0.0009341162572696664
66,0.9489839370552148,0.0009341162572696664
67,0.9632864500408999,0.0008249338375887963
68,0.9775889630265849,0.0007885396976951731
69,0.99189147601227,0.0010190359170214542
70,1.0061939889979552,0.0006672258980497619
71,1.02049650198364,0.0006187003781915973
72,1.0347990149693254,0.0005944376182625151
73,1.0491015279550102,0.0006672258980497619
74,1.0634040409406953,0.0006308317581561384
75,1.0777065539263804,0.0006065689982270562
76,1.0920090669120655,0.00043672967872348037
77,1.1063115798977505,0.0005823062382979739
78,1.1206140928834356,0.0004245982987589393
79,1.1349166058691207,0.00044886105868802156
80,1.1492191188548058,0.000497386578546186
81,1.1635216318404908,0.00048525519858164497
82,1.177824144826176,0.0004245982987589393
83,1.192126657811861,0.00033967863900715144
84,1.206429170797546,0.00032754725904261036
85,1.2207316837832312,0.000388204158865316
86,1.2350341967689162,0.0003518100189716926
87,1.2493367097546013,0.00033967863900715144
88,1.2636392227402864,0.00025475897925536354
89,1.2779417357259715,0.00041246691879439815
90,1.2922442487116563,0.00029115311914898695
91,1.3065467616973414,0.0003154158790780692
92,1.3208492746830265,0.0003639413989362337
93,1.3351517876687118,0.000400335538829857
94,1.3494543006543969,0.000194102079432658
95,1.363756813640082,0.00025475897925536354
96,1.378059326625767,0.0002790217391844458
97,1.392361839611452,0.00024262759929082249
98,1.4066643525971372,0.0001577079395390346
99,1.420966865582822,0.00013344517960995237
100,1.4352693785685071,0.00033967863900715144
101,1.4495718915541922,0.0003760727789007748
102,1.4638744045398773,0.00024262759929082249
103,1.4781769175255624,0.00018197069946811686
104,1.4924794305112474,0.00016983931950357572
105,1.5067819434969327,9.7051039716329e-05
106,1.5210844564826178,0.00021836483936174019
107,1.5353869694683027,0.0001577079395390346
108,1.5496894824539877,0.00029115311914898695
109,1.5639919954396728,0.00016983931950357572
110,1.578294508425358,0.0001577079395390346
111,1.592597021411043,0.00024262759929082249
112,1.606899534396728,0.00013344517960995237
113,1.6212020473824131,0.0001577079395390346
114,1.6355045603680982,0.00012131379964541124
115,1.6498070733537833,0.00020623345939719908
116,1.6641095863394681,0.00010918241968087009
117,1.6784120993251535,8.491965975178786e-05
118,1.6927146123108385,0.00014557655957449348
119,1.7070171252965236,0.0001577079395390346
120,1.7213196382822087,4.85255198581645e-05
121,1.7356221512678938,0.00012131379964541124
122,1.7499246642535788,0.000194102079432658
123,1.764227177239264,0.00012131379964541124
124,1.7785296902249488,0.00014557655957449348
125,1.7928322032106339,0.00010918241968087009
126,1.807134716196319,9.7051039716329e-05
127,1.821437229182004,9.7051039716329e-05
128,1.835739742167689,0.0001577079395390346
129,1.8500422551533744,8.491965975178786e-05
130,1.8643447681390595,4.85255198581645e-05
131,1.8786472811247446,8.491965975178786e-05
132,1.8929497941104296,7.278827978724674e-05
133,1.9072523070961145,8.491965975178786e-05
134,1.9215548200817996,0.0001577079395390346
135,1.9358573330674846,7.278827978724674e-05
136,1.9501598460531697,9.7051039716329e-05
137,1.9644623590388548,9.7051039716329e-05
138,1.9787648720245399,6.065689982270562e-05
139,1.993067385010225,0.00014557655957449348
140,2.0073698979959103,8.491965975178786e-05
141,2.021672410981595,0.00014557655957449348
142,2.03597492396728,8.491965975178786e-05
143,2.0502774369529653,9.7051039716329e-05
144,2.06457994993865,0.0001577079395390346
145,2.0788824629243354,8.491965975178786e-05
146,2.09318497591002,8.491965975178786e-05
147,2.107487488895705,9.7051039716329e-05
148,2.1217900018813904,8.491965975178786e-05
149,2.1360925148670753,0.00013344517960995237
150,2.1503950278527606,0.00010918241968087009
151,2.1646975408384455,0.00010918241968087009
152,2.1790000538241308,7.278827978724674e-05
153,2.1933025668098156,0.00014557655957449348
154,2.207605079795501,9.7051039716329e-05
155,2.2219075927811858,7.278827978724674e-05
156,2.236210105766871,0.00013344517960995237
157,2.250512618752556,8.491965975178786e-05
158,2.2648151317382412,0.00014557655957449348
159,2.2791176447239265,9.7051039716329e-05
160,2.2934201577096114,7.278827978724674e-05
161,2.3077226706952967,7.278827978724674e-05
162,2.3220251836809815,3.639413989362337e-05
163,2.3363276966666664,0.00010918241968087009
164,2.3506302096523513,7.278827978724674e-05
165,2.3649327226380366,9.7051039716329e-05
166,2.3792352356237214,0.00014557655957449348
167,2.3935377486094067,9.7051039716329e-05
168,2.4078402615950916,7.278827978724674e-05
169,2.422142774580777,6.065689982270562e-05
170,2.436445287566462,9.7051039716329e-05
171,2.450747800552147,7.278827978724674e-05
172,2.4650503135378323,7.278827978724674e-05
173,2.479352826523517,8.491965975178786e-05
174,2.4936553395092025,7.278827978724674e-05
175,2.5079578524948873,9.7051039716329e-05
176,2.5222603654805726,4.85255198581645e-05
177,2.5365628784662575,6.065689982270562e-05
178,2.550865391451943,0.0001577079395390346
179,2.5651679044376277,4.85255198581645e-05
180,2.5794704174233125,0.00010918241968087009
181,2.5937729304089974,4.85255198581645e-05
182,2.6080754433946827,7.278827978724674e-05
183,2.622377956380368,2.426275992908225e-05
184,2.636680469366053,7.278827978724674e-05
185,2.650982982351738,9.7051039716329e-05
186,2.665285495337423,0.00010918241968087009
187,2.6795880083231083,4.85255198581645e-05
188,2.693890521308793,4.85255198581645e-05
189,2.7081930342944784,7.278827978724674e-05
190,2.7224955472801633,9.7051039716329e-05
191,2.7367980602658486,4.85255198581645e-05
192,2.7511005732515335,7.278827978724674e-05
193,2.7654030862372188,6.065689982270562e-05
194,2.779705599222904,7.278827978724674e-05
195,2.794008112208589,0.00012131379964541124
196,2.808310625194274,7.278827978724674e-05
197,2.8226131381799586,4.85255198581645e-05
198,2.836915651165644,7.278827978724674e-05
199,2.851218164151329,1.2131379964541125e-05
200,2.865520677137014,2.426275992908225e-05
201,2.879823190122699,2.426275992908225e-05
202,2.8941257031083842,3.639413989362337e-05
203,2.908428216094069,6.065689982270562e-05
204,2.9227307290797544,8.491965975178786e-05
205,2.9370332420654397,4.85255198581645e-05
206,2.9513357550511246,3.639413989362337e-05
207,2.96563826803681,0.00010918241968087009
208,2.9799407810224947,2.426275992908225e-05
209,2.99424329400818,4.85255198581645e-05
210,3.008545806993865,7.278827978724674e-05
211,3.02284831997955,8.491965975178786e-05
212,3.037150832965235,7.278827978724674e-05
213,3.0514533459509203,6.065689982270562e-05
214,3.0657558589366047,8.491965975178786e-05
215,3.08005837192229,4.85255198581645e-05
216,3.094360884907975,8.491965975178786e-05
217,3.10866339789366,3.639413989362337e-05
218,3.1229659108793455,6.065689982270562e-05
219,3.1372684238650304,8.491965975178786e-05
220,3.1515709368507157,9.7051039716329e-05
221,3.1658734498364005,4.85255198581645e-05
222,3.180175962822086,7.278827978724674e-05
223,3.1944784758077707,0.00010918241968087009
224,3.208780988793456,6.065689982270562e-05
225,3.223083501779141,7.278827978724674e-05
226,3.237386014764826,6.065689982270562e-05
227,3.251688527750511,2.426275992908225e-05
228,3.2659910407361963,7.278827978724674e-05
229,3.2802935537218816,3.639413989362337e-05
230,3.2945960667075664,3.639413989362337e-05
231,3.3088985796932513,7.278827978724674e-05
232,3.323201092678936,0.00010918241968087009
233,3.3375036056646215,9.7051039716329e-05
234,3.3518061186503063,4.85255198581645e-05
235,3.3661086316359916,9.7051039716329e-05
236,3.3804111446216765,6.065689982270562e-05
237,3.3947136576073618,7.278827978724674e-05
238,3.4090161705930466,6.065689982270562e-05
239,3.423318683578732,7.278827978724674e-05
